id_subsistena;nom_subsistema;din_instante;val_gerhidraulica;val_gertermica;val_gereolica;val_gersolar;val_carga;val_intercambio
SIN;SISTEMA INTERLIGADO NACIONAL;2023-05-02 09:00:00;53791.16200000;7638.88500000;2885.22000000;9984.36000000;72567.62000000;1732.01000000
SE;SUDESTE/CENTRO-OESTE;2023-05-02 09:00:00;29728.37500000;5460.58789062;3.00000000;5130.93505859;40305.70999999;17.18800000
S;SUL;2023-05-02 09:00:00;7447.37011718;760.45397949;388.99301147;743.50000000;13598.35400000;-4258.03700000
NE;NORDESTE;2023-05-02 10:00:00;2953.90087890;489.43600463;1755.81494140;4586.34423828;12238.31900000;-2452.82300000
N;NORTE;2023-05-02 10:00:00;13954.76757812;934.38299560;84.12100219;525.00000000;6944.58099999;8553.69100000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-05-02 10:00:00;54593.15600000;7624.95700000;2312.34600000;12927.80000000;75726.39000000;1731.87000000
SE;SUDESTE/CENTRO-OESTE;2023-05-02 10:00:00;29850.52148437;5441.49218750;3.00000000;6573.45605468;42318.64000000;-450.17000000
S;SUL;2023-05-02 10:00:00;7833.96484375;759.64599609;469.41000366;1243.00000000;14224.84900000;-3918.82800000
NE;NORDESTE;2023-05-02 11:00:00;3207.88110351;482.35900878;1605.94201660;5075.54199218;12573.72599999;-2202.00200000
N;NORTE;2023-05-02 11:00:00;14158.11230468;937.77398681;126.64900207;686.97802734;7110.86699999;8798.64600000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-05-02 11:00:00;55103.06500000;7576.85700000;2174.77600000;14928.83000000;78014.16000000;1769.37000000
SE;SUDESTE/CENTRO-OESTE;2023-05-02 11:00:00;30422.70507812;5394.25292968;3.00000000;7496.36816406;43636.38800000;-320.06099999
S;SUL;2023-05-02 11:00:00;7314.36621093;762.47100830;439.18499755;1669.94201660;14693.17600000;-4507.21199999
NE;NORDESTE;2023-05-02 12:00:00;3248.07202148;483.14700317;1584.17700195;4923.58105468;12491.40099999;-2252.42400000
N;NORTE;2023-05-02 12:00:00;13898.86425781;917.67999267;204.85800170;821.00000000;7188.82599999;8653.57599999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-05-02 12:00:00;53840.88100000;7336.09700000;2329.46600000;15589.07100000;77325.20000000;1770.32000000
SE;SUDESTE/CENTRO-OESTE;2023-05-02 12:00:00;30460.09570312;5174.30078125;3.00000000;7876.49023437;43620.05599999;-106.17000000
S;SUL;2023-05-02 12:00:00;6233.85009765;760.96899414;537.43103027;1968.00000000;14024.91299999;-4524.66299999
NE;NORDESTE;2023-05-02 13:00:00;3386.39208984;484.41000366;1655.83105468;4697.17919921;13099.08299999;-2875.27099999
N;NORTE;2023-05-02 13:00:00;14297.09472656;930.28399658;192.48800659;791.50000000;7469.72900000;8741.63799999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-05-02 13:00:00;56690.96800000;7310.28800000;2347.28800000;15706.63800000;80332.14000000;1723.04000000
SE;SUDESTE/CENTRO-OESTE;2023-05-02 13:00:00;32470.17773437;5134.27294921;3.00000000;8253.45898437;44932.68600000;928.22300000
S;SUL;2023-05-02 13:00:00;6537.30419921;761.32098388;495.96899414;1964.50000000;14830.64000000;-5071.54600000
NE;NORDESTE;2023-05-02 14:00:00;3494.79907226;488.26800537;1798.18798828;4063.87988281;13655.29300000;-3810.15800000
N;NORTE;2023-05-02 14:00:00;14628.89843750;930.76300048;131.36500549;687.51599121;7750.15599999;8628.38600000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-05-02 14:00:00;60913.57800000;7266.35900000;2492.05100000;14073.03100000;83022.10000000;1722.92000000
SE;SUDESTE/CENTRO-OESTE;2023-05-02 14:00:00;34410.50781250;5076.89990234;3.00000000;7561.10595703;46176.00000000;875.51400000
S;SUL;2023-05-02 14:00:00;8379.37304687;770.42797851;559.49798583;1760.52905273;15440.64999999;-3970.82200000
NE;NORDESTE;2023-05-02 15:00:00;3836.44702148;486.36599731;2190.11108398;3144.98095703;13900.55599999;-4242.65100000
N;NORTE;2023-05-02 15:00:00;15125.46777343;923.49298095;84.43199920;581.00000000;7848.32100000;8866.07200000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-05-02 15:00:00;64755.70600000;7219.99100000;2843.43400000;11175.43300000;84271.75000000;1722.81000000
SE;SUDESTE/CENTRO-OESTE;2023-05-02 15:00:00;36708.49218750;5034.25976562;3.00000000;6025.95214843;46893.26700000;878.43600000
S;SUL;2023-05-02 15:00:00;9085.29980468;775.87200927;565.89099121;1423.50000000;15629.60600000;-3779.04300000
NE;NORDESTE;2023-05-02 16:00:00;4721.47412109;487.00000000;2519.17993164;1789.81994628;13803.20200000;-4285.72800000
N;NORTE;2023-05-02 16:00:00;16012.42675781;924.33599853;84.23200225;429.50000000;7789.22200000;9661.27299999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-05-02 16:00:00;68718.35300000;7238.99800000;3269.98800000;7305.53600000;84809.90000000;1722.97000000
SE;SUDESTE/CENTRO-OESTE;2023-05-02 16:00:00;39146.58984375;5056.45898437;3.00000000;4094.71606445;47489.02500000;811.73899999
S;SUL;2023-05-02 16:00:00;8837.86328125;771.20300292;663.57598876;991.50000000;15728.45499999;-4464.31300000
NE;NORDESTE;2023-05-02 17:00:00;5370.59716796;480.38500976;3332.46801757;467.49499511;13158.26700000;-3507.32200000
N;NORTE;2023-05-02 17:00:00;15840.36718750;926.74499511;71.78199768;273.02398681;7489.48800000;9622.43000000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-05-02 17:00:00;70079.00900000;7334.47000000;4078.09900000;3019.66200000;82769.83000000;1741.41000000
SE;SUDESTE/CENTRO-OESTE;2023-05-02 17:00:00;40544.06640625;5130.99609375;3.00000000;1774.57800292;46660.69100000;791.95100000
S;SUL;2023-05-02 17:00:00;8323.97656250;796.34399414;670.84899902;504.56500244;15461.38000000;-5165.64500000
NE;NORDESTE;2023-05-02 18:00:00;5496.43017578;478.99200439;4146.96777343;21.83799934;12781.90499999;-2637.67700000
N;NORTE;2023-05-02 18:00:00;15717.84375000;928.46899414;65.33999633;86.50000000;7230.00699999;9568.14600000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-05-02 18:00:00;72215.33200000;7334.02000000;4916.60700000;534.06500000;83206.80000000;1793.23000000
SE;SUDESTE/CENTRO-OESTE;2023-05-02 18:00:00;40636.36718750;5136.96582031;3.00000000;351.72698974;47620.11500000;-1492.05600000
S;SUL;2023-05-02 18:00:00;10364.69238281;789.59301757;701.29901123;74.00000000;15574.77099999;-3645.18699999
NE;NORDESTE;2023-05-02 19:00:00;5520.16894531;482.07101440;4863.11523437;0.23399999;12626.79899999;-1761.20999999
N;NORTE;2023-05-02 19:00:00;15002.02148437;925.49102783;76.91400146;6.50000000;7195.40000000;8815.52600000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-05-02 19:00:00;70566.41300000;7365.33900000;5627.11600000;17.09600000;81763.97000000;1812.00000000
SE;SUDESTE/CENTRO-OESTE;2023-05-02 19:00:00;39005.54687500;5159.03613281;3.00000000;9.36200046;46814.81999999;-2637.87399999
S;SUL;2023-05-02 19:00:00;11038.67480468;798.74102783;684.08697509;1.00000000;15126.94900000;-2604.44600000
NE;NORDESTE;2023-05-02 20:00:00;5519.49218750;478.30999755;5445.19824218;0.25299999;12475.79100000;-1032.53799999
N;NORTE;2023-05-02 20:00:00;14069.04785156;914.31500244;84.83899688;0E-8;7209.79800000;7858.40400000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-05-02 20:00:00;68163.92400000;7411.95400000;6307.16900000;2.14100000;80073.05000000;1812.13000000
SE;SUDESTE/CENTRO-OESTE;2023-05-02 20:00:00;37539.08593750;5219.09179687;3.00000000;0.88800001;45970.07200000;-3208.00500000
S;SUL;2023-05-02 20:00:00;11036.29687500;800.23699951;774.13201904;1.00000000;14417.39300000;-1805.72699999
NE;NORDESTE;2023-05-02 21:00:00;5207.59179687;473.85900878;5629.13916015;0.24500000;12867.94800000;-1557.11300000
N;NORTE;2023-05-02 21:00:00;14090.09960937;918.63397216;89.58300018;0E-8;7319.89899999;7778.41800000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-05-02 21:00:00;66863.85100000;7464.37800000;6585.59000000;2.16400000;79109.16000000;1806.82000000
SE;SUDESTE/CENTRO-OESTE;2023-05-02 21:00:00;37340.59765625;5287.10400390;3.00000000;0.91900002;45016.26500000;-2384.64300000
S;SUL;2023-05-02 21:00:00;10225.55957031;784.78100585;863.86798095;1.00000000;13905.05200000;-2029.84300000
NE;NORDESTE;2023-05-02 22:00:00;5032.53417968;484.30899047;5579.70800781;0.09200000;12799.65900000;-1703.01600000
N;NORTE;2023-05-02 22:00:00;13929.68359375;919.22998046;101.11199951;0E-8;7346.29499999;7603.73099999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-05-02 22:00:00;63481.08100000;7512.77500000;6513.97900000;1.99000000;75751.38000000;1758.45000000
SE;SUDESTE/CENTRO-OESTE;2023-05-02 22:00:00;36667.00000000;5318.43505859;3.00000000;0.89800000;42518.95299999;-529.61900000
S;SUL;2023-05-02 22:00:00;7851.86181640;790.80102539;830.15899658;1.00000000;13086.47100000;-3612.64899999
NE;NORDESTE;2023-05-02 23:00:00;4557.97607421;487.49099731;5998.50683593;0.08799999;12458.86700000;-1414.80500000
N;NORTE;2023-05-02 23:00:00;13543.79003906;916.42498779;112.46900177;0E-8;7305.40199999;7267.28200000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-05-02 23:00:00;58709.01800000;7506.75700000;6875.07800000;1.88300000;71418.84000000;1673.89000000
SE;SUDESTE/CENTRO-OESTE;2023-05-02 23:00:00;34192.35546875;5337.97021484;3.00000000;0.79500001;39662.70600000;-128.58600000
S;SUL;2023-05-02 23:00:00;6414.89697265;764.87097167;761.10198974;1.00000000;11991.86699999;-4049.99699999
NE;NORDESTE;2023-05-03 00:00:00;3598.05908203;479.30398559;6381.43310546;0.08500000;11928.30000000;-1469.41900000
N;NORTE;2023-05-03 00:00:00;13590.15527343;913.37200927;172.58200073;0E-8;7231.40200000;7444.70700000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-05-03 00:00:00;53891.37900000;7491.92000000;7253.10600000;1.88700000;67174.91000000;1463.39000000
SE;SUDESTE/CENTRO-OESTE;2023-05-03 00:00:00;31499.55273437;5349.54003906;3.00000000;0.80199998;37005.77099999;-152.87600000
S;SUL;2023-05-03 00:00:00;5203.61181640;749.70397949;696.09100341;1.00000000;11009.43299999;-4359.02600000
NE;NORDESTE;2023-05-03 01:00:00;3125.91601562;487.69601440;6157.93603515;0.08200000;11434.15200000;-1662.52200000
N;NORTE;2023-05-03 01:00:00;13858.19726562;916.13397216;172.23500061;0E-8;7156.64900000;7789.91700000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-05-03 01:00:00;50821.27100000;7522.84000000;6925.44900000;1.87200000;64151.37000000;1120.07000000
SE;SUDESTE/CENTRO-OESTE;2023-05-03 01:00:00;30145.47656250;5367.58593750;3.00000000;0.79000002;35115.24200000;401.60999999
S;SUL;2023-05-03 01:00:00;3691.68188476;751.42401123;592.27801513;1.00000000;10445.32200000;-5408.93800000
NE;NORDESTE;2023-05-03 02:00:00;2928.53002929;482.20098876;6482.54394531;0.09300000;11144.61400000;-1251.24599999
N;NORTE;2023-05-03 02:00:00;13799.29199218;918.14202880;141.10600280;0E-8;6920.90800000;7937.63200000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-05-03 02:00:00;48598.86800000;7518.50900000;7187.71300000;1.90000000;62188.86000000;1118.13000000
SE;SUDESTE/CENTRO-OESTE;2023-05-03 02:00:00;29088.51953125;5380.06103515;3.00000000;0.80699998;33964.51200000;507.87500000
S;SUL;2023-05-03 02:00:00;2782.52709960;738.10498046;561.06298828;1.00000000;10158.82800000;-6076.13300000
NE;NORDESTE;2023-05-03 03:00:00;2919.45288085;493.11499023;6676.08203125;0.08399999;11009.48100000;-920.74699999
N;NORTE;2023-05-03 03:00:00;13672.76855468;917.33801269;147.36900329;0E-8;6884.80500000;7852.67100000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-05-03 03:00:00;47599.98600000;7549.68200000;7390.14600000;1.88600000;61429.02000000;1112.68000000
SE;SUDESTE/CENTRO-OESTE;2023-05-03 03:00:00;28344.68945312;5407.71386718;3.00000000;0.80199998;33456.49900000;299.70700000
S;SUL;2023-05-03 03:00:00;2663.07397460;731.51501464;563.69500732;1.00000000;10078.23100000;-6118.94700000
NE;NORDESTE;2023-05-03 04:00:00;2930.55810546;491.68600463;6571.14306640;0.09300000;10929.93199999;-936.45200000
N;NORTE;2023-05-03 04:00:00;13468.08789062;898.65100097;72.33599853;0E-8;6784.06000000;7655.01500000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-05-03 04:00:00;47900.00000000;7542.94400000;7184.23200000;1.86500000;61590.17000000;1038.87000000
SE;SUDESTE/CENTRO-OESTE;2023-05-03 04:00:00;28807.42187500;5432.99902343;3.00000000;0.77200001;33695.72300000;548.46900000
S;SUL;2023-05-03 04:00:00;2693.93310546;719.60797119;537.75299072;1.00000000;10180.45600000;-6228.16200000
NE;NORDESTE;2023-05-03 05:00:00;2942.20703125;495.32901000;6532.28710937;13.42899990;10586.25800000;-603.00600000
N;NORTE;2023-05-03 05:00:00;13529.31445312;901.55603027;152.55299377;0E-8;6695.79799999;7887.62499999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-05-03 05:00:00;50110.10600000;7560.55600000;7185.67000000;16.27200000;63563.18000000;1309.42000000
SE;SUDESTE/CENTRO-OESTE;2023-05-03 05:00:00;30914.78320312;5453.33300781;3.00000000;1.84300005;35425.00299999;947.95600000
S;SUL;2023-05-03 05:00:00;2723.80200195;710.33801269;497.82998657;1.00000000;10856.12300000;-6923.15300000
NE;NORDESTE;2023-05-03 06:00:00;2938.22192382;494.44198608;5997.10595703;628.48297119;10072.16100000;-13.90799999
N;NORTE;2023-05-03 06:00:00;14172.92675781;900.25097656;144.38600158;1.00000000;6413.34899999;8805.21500000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-05-03 06:00:00;52835.29400000;7562.26300000;6629.76400000;813.74400000;66328.75000000;1512.31000000
SE;SUDESTE/CENTRO-OESTE;2023-05-03 06:00:00;32404.81054687;5454.84179687;3.00000000;183.26100158;37516.63800000;529.27599999
S;SUL;2023-05-03 06:00:00;3319.33398437;712.72802734;485.27200317;1.00000000;12326.60300000;-7808.26900000
NE;NORDESTE;2023-05-03 07:00:00;2934.91210937;484.79800415;5067.08691406;2175.04394531;10490.24300000;171.59800000
N;NORTE;2023-05-03 07:00:00;14150.20312500;897.93597412;126.78800201;32.00000000;6319.16600000;8887.76099999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-05-03 07:00:00;53178.71700000;7535.67600000;5752.31400000;3645.26000000;68362.44000000;1749.53000000
SE;SUDESTE/CENTRO-OESTE;2023-05-03 07:00:00;31713.11718750;5444.81494140;2.50000000;1436.21594238;38259.47900000;337.16899999
S;SUL;2023-05-03 07:00:00;4380.48486328;708.12701416;555.93902587;2.00000000;13293.55400000;-7647.00300000
NE;NORDESTE;2023-05-03 08:00:00;2943.57910156;484.51000976;4837.84277343;3379.88403320;11377.39299999;268.42300000
N;NORTE;2023-05-03 08:00:00;14112.76074218;897.96502685;85.17199707;172.50000000;6651.45400000;8616.94400000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-05-03 08:00:00;53753.05500000;7552.57000000;5368.40800000;7095.75700000;72017.79000000;1752.00000000
SE;SUDESTE/CENTRO-OESTE;2023-05-03 08:00:00;31248.10742187;5457.86816406;3.00000000;3414.37304687;39915.75699999;207.59100000
S;SUL;2023-05-03 08:00:00;5448.60791015;712.22698974;442.39300537;129.00000000;14073.18800000;-7340.96000000
NE;NORDESTE;2023-05-03 09:00:00;2944.29296875;491.82699584;3821.70605468;4287.72705078;11943.95300000;-398.40000000
N;NORTE;2023-05-03 09:00:00;14226.47363281;899.57299804;108.61199951;334.50000000;6833.63099999;8735.52800000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-05-03 09:00:00;54036.32800000;7411.80700000;4419.57400000;10227.51600000;74282.25000000;1812.97000000
SE;SUDESTE/CENTRO-OESTE;2023-05-03 09:00:00;30778.34765625;5312.45019531;3.00000000;5140.78906250;41288.47100000;-53.88500000
S;SUL;2023-05-03 09:00:00;6087.21386718;707.95697021;486.25601196;464.50000000;14216.19900000;-6470.27200000
NE;NORDESTE;2023-05-03 10:00:00;2944.87011718;492.32800292;2845.27294921;4785.43505859;12390.50900000;-1322.60300000
N;NORTE;2023-05-03 10:00:00;14261.05859375;910.62799072;113.12799835;504.50000000;7037.23800000;8752.07699999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-05-03 10:00:00;55114.06100000;7400.78000000;3520.32800000;12836.34700000;77058.63000000;1812.89000000
SE;SUDESTE/CENTRO-OESTE;2023-05-03 10:00:00;31155.71289062;5286.28222656;3.00000000;6738.41210937;43027.80399999;155.60200000
S;SUL;2023-05-03 10:00:00;6752.41992187;711.54199218;558.92700195;808.00000000;14603.07600000;-5772.18700000
NE;NORDESTE;2023-05-03 11:00:00;3204.27709960;487.90100097;2505.68994140;4872.43896484;12668.31100000;-1598.00400000
N;NORTE;2023-05-03 11:00:00;14320.99121093;904.91497802;102.84999847;648.50000000;7034.08000000;8943.17600000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-05-03 11:00:00;55851.75300000;7388.24300000;3253.76100000;14255.40900000;78936.29000000;1812.88000000
SE;SUDESTE/CENTRO-OESTE;2023-05-03 11:00:00;31755.31054687;5279.63818359;3.00000000;7604.97021484;44333.51800000;309.39999999
S;SUL;2023-05-03 11:00:00;6571.17480468;715.78900146;642.22100830;1129.50000000;14900.37600000;-5841.69100000
NE;NORDESTE;2023-05-03 12:00:00;3284.95190429;483.88000488;2510.36303710;4765.46386718;12535.62300000;-1490.96400000
N;NORTE;2023-05-03 12:00:00;13923.18066406;897.26397705;119.81199645;702.50000000;6837.62899999;8805.12800000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-05-03 12:00:00;53778.64300000;7434.78100000;3262.42800000;14831.78900000;77553.78000000;1753.86000000
SE;SUDESTE/CENTRO-OESTE;2023-05-03 12:00:00;30927.30273437;5326.79589843;3.00000000;8094.82519531;44341.04599999;10.87700000
S;SUL;2023-05-03 12:00:00;5643.20800781;726.84100341;629.25299072;1269.00000000;13839.48200000;-5571.18000000
NE;NORDESTE;2023-05-03 13:00:00;3393.30493164;479.68301391;2703.60009765;4806.52294921;13038.38599999;-1655.27499999
N;NORTE;2023-05-03 13:00:00;14383.67089843;908.59997558;178.24299621;624.01501464;7277.62000000;8816.90900000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-05-03 13:00:00;56726.01200000;7455.88300000;3537.10100000;14858.05600000;80843.64000000;1733.42000000
SE;SUDESTE/CENTRO-OESTE;2023-05-03 13:00:00;32741.90039062;5326.20019531;3.00000000;8092.02587890;45699.31800000;463.80900000
S;SUL;2023-05-03 13:00:00;6207.13476562;741.40002441;652.25799560;1335.49194335;14828.31299999;-5892.02800000
NE;NORDESTE;2023-05-03 14:00:00;3848.93701171;487.26800537;3259.76489257;4162.03076171;13595.92800000;-1837.92700000
N;NORTE;2023-05-03 14:00:00;14488.00585937;910.32000732;210.45199584;595.50000000;7633.17699999;8571.10099999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-05-03 14:00:00;60635.67300000;7481.26700000;4060.42600000;13189.92100000;83634.27000000;1733.02000000
SE;SUDESTE/CENTRO-OESTE;2023-05-03 14:00:00;34925.93750000;5327.81787109;3.00000000;7181.89013671;46912.42300000;526.22199999
S;SUL;2023-05-03 14:00:00;7372.79296875;755.86102294;587.20898437;1250.50000000;15492.74000000;-5526.37700000
NE;NORDESTE;2023-05-03 15:00:00;4281.65380859;480.03698730;4020.42602539;3403.80493164;13876.74700000;-1690.82500000
N;NORTE;2023-05-03 15:00:00;14761.26660156;916.23199462;212.55999755;573.00000000;7655.67600000;8807.38300000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-05-03 15:00:00;62904.87900000;7454.18100000;4885.80100000;11207.93400000;84719.60000000;1733.19000000
SE;SUDESTE/CENTRO-OESTE;2023-05-03 15:00:00;36148.48437500;5314.84716796;3.00000000;6241.12890625;47644.64800000;62.81299999
S;SUL;2023-05-03 15:00:00;7713.47314453;743.06500244;649.81500244;990.00000000;15542.53100000;-5446.17800000
NE;NORDESTE;2023-05-03 16:00:00;4817.38281250;483.55599975;5097.39111328;2316.67407226;13570.71200000;-855.70800000
N;NORTE;2023-05-03 16:00:00;14794.17187500;917.57098388;204.58799743;435.00000000;7538.97199999;8812.35900000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-05-03 16:00:00;65574.46200000;7465.90200000;6060.77700000;7731.05100000;85120.15000000;1712.04000000
SE;SUDESTE/CENTRO-OESTE;2023-05-03 16:00:00;37922.46093750;5338.49511718;3.00000000;4236.87695312;48263.80000000;-762.96699999
S;SUL;2023-05-03 16:00:00;8040.44580078;726.28002929;755.79797363;742.50000000;15746.66900000;-5481.64500000
NE;NORDESTE;2023-05-03 17:00:00;5196.71679687;479.69400024;6480.35205078;487.67001342;13033.22299999;-388.78999999
N;NORTE;2023-05-03 17:00:00;14408.67675781;917.49902343;183.30000305;268.00000000;7236.46800000;8541.00800000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-05-03 17:00:00;66954.26100000;7483.98100000;7432.09900000;2943.86500000;83085.00000000;1729.20000000
SE;SUDESTE/CENTRO-OESTE;2023-05-03 17:00:00;39176.80859375;5366.90185546;3.00000000;1765.69494628;47298.49299999;-986.08799999
S;SUL;2023-05-03 17:00:00;8172.05908203;719.88598632;765.44702148;422.50000000;15516.81799999;-5436.92600000
NE;NORDESTE;2023-05-03 18:00:00;5328.82177734;483.63500976;8051.79785156;24.95400047;12717.60199999;1171.60700000
N;NORTE;2023-05-03 18:00:00;14460.88867187;914.04498291;196.02799987;96.79000091;7019.01300000;8648.73900000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-05-03 18:00:00;68759.32900000;7486.54700000;8955.37700000;552.31600000;83957.39000000;1796.18000000
SE;SUDESTE/CENTRO-OESTE;2023-05-03 18:00:00;40214.89843750;5385.45019531;3.00000000;356.20498657;48503.82599999;-2544.27200000
S;SUL;2023-05-03 18:00:00;8754.71875000;703.41699218;704.55102539;74.36699676;15716.95199999;-5479.89799999
NE;NORDESTE;2023-05-03 19:00:00;5367.70800781;487.63699340;9349.08886718;1.17999994;12391.78199999;2813.83200000
N;NORTE;2023-05-03 19:00:00;13549.16601562;913.49499511;178.58299255;8.00000000;7072.95600000;7576.28800000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-05-03 19:00:00;65815.78700000;7503.75600000;10324.93500000;19.26300000;81852.90000000;1810.84000000
SE;SUDESTE/CENTRO-OESTE;2023-05-03 19:00:00;37882.92968750;5397.03076171;3.00000000;9.08300018;47287.16600000;-3995.12200000
S;SUL;2023-05-03 19:00:00;9015.98339843;705.59301757;794.26300048;1.00000000;15100.99800000;-4584.15899999
NE;NORDESTE;2023-05-03 20:00:00;5384.58593750;484.81500244;10084.81347656;0.46399998;12339.58199999;3615.09600000
